time,F1,F2,F3,F4,F5,F6,F7,F8,CLR,session_id,session_name,chlorophyll_index,chlorophyll_index_delta_pct,chlorophyll_index_status,car_chl_ratio,car_chl_ratio_delta_pct,car_chl_ratio_status,yellow_index,yellow_index_delta_pct,yellow_index_status,stress_ratio,stress_ratio_delta_pct,stress_ratio_status,overall_status
2026-03-21 16:37:13.635398,32,192,76,230,310,269,206,83,546,2026-03-21T16:36:53.034087,2026-03-21 04:38 PM test1,0.4322916666666667,0.6856540084388183,Healthy,0.9156626506024096,-0.90774055124609,Healthy,3.539473684210526,0.1478988168094619,Healthy,2.105454545454545,-0.2280098280098352,Healthy,Healthy
2026-03-21 16:37:33.741204,32,192,76,230,310,269,206,83,546,2026-03-21T16:36:53.034087,2026-03-21 04:38 PM test1,0.4322916666666667,0.6856540084388183,Healthy,0.9156626506024096,-0.90774055124609,Healthy,3.539473684210526,0.1478988168094619,Healthy,2.105454545454545,-0.2280098280098352,Healthy,Healthy
2026-03-21 16:37:53.852261,32,192,76,229,309,269,206,83,545,2026-03-21T16:36:53.034087,2026-03-21 04:38 PM test1,0.4322916666666667,0.6856540084388183,Healthy,0.9156626506024096,-0.90774055124609,Healthy,3.539473684210526,0.1478988168094619,Healthy,2.1018181818181816,-0.4003276003276191,Healthy,Healthy
2026-03-21 16:38:13.959695,32,192,76,229,309,269,205,82,544,2026-03-21T16:36:53.034087,2026-03-21 04:38 PM test1,0.4270833333333333,-0.5274261603375616,Healthy,0.926829268292683,0.3007016371533585,Healthy,3.539473684210526,0.1478988168094619,Healthy,2.1094890510948905,-0.0368251463142063,Healthy,Healthy
2026-03-21 16:38:34.070018,32,191,76,228,308,268,205,82,543,2026-03-21T16:36:53.034087,2026-03-21 04:38 PM test1,0.4293193717277487,-0.0066273444230921,Healthy,0.926829268292683,0.3007016371533585,Healthy,3.526315789473684,-0.224398204814363,Healthy,2.10989010989011,-0.0178200178200231,Healthy,Healthy
